bampath,bamorder,sample_name,sample_metadata_id,revbayes_bampath,Date of collection,village,method,position,Coumpound ID,sample,species,conc (ng/ul),estimated total (ng),qPCR Plate,Well,Cluster,lat,long,month,year,treated
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/bf_542_3_FKDN220233794-1A_HN5M2DSX3_L2/bf_542_3_FKDN220233794-1A_HN5M2DSX3_L2.srt.dp.bam,263,bf_542_3,A7_11,/move_bioinfo/anopheles_cnrfp/bam/bf_542_3_FKDN220233794-1A_HN5M2DSX3_L2.srt.dp.bam,01/07/2015,YABLE I,CDC,INT,284,542-3,gambiae,15.934,7967,11,A7,4,10.31913,-4.38869,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/bf_89_2_FKDN220233806-1A_HN5M2DSX3_L2/bf_89_2_FKDN220233806-1A_HN5M2DSX3_L2.srt.dp.bam,264,bf_89_2,A11_9,/move_bioinfo/anopheles_cnrfp/bam/bf_89_2_FKDN220233806-1A_HN5M2DSX3_L2.srt.dp.bam,11/09/2015,DANDOUGOU,CDC,INT,40,89-2,gambiae,4.118,2059,9,A11,2,10.10211,-4.3382,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/bf_89_3_FKDN220233784-1A_HN5M2DSX3_L2/bf_89_3_FKDN220233784-1A_HN5M2DSX3_L2.srt.dp.bam,265,bf_89_3,B11_9,/move_bioinfo/anopheles_cnrfp/bam/bf_89_3_FKDN220233784-1A_HN5M2DSX3_L2.srt.dp.bam,11/09/2015,DANDOUGOU,CDC,INT,40,89-3,gambiae,7.8732,3936.6,9,B11,2,10.10211,-4.3382,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/bf_89_4_FKDN220233786-1A_HN5M2DSX3_L2/bf_89_4_FKDN220233786-1A_HN5M2DSX3_L2.srt.dp.bam,266,bf_89_4,C11_9,/move_bioinfo/anopheles_cnrfp/bam/bf_89_4_FKDN220233786-1A_HN5M2DSX3_L2.srt.dp.bam,11/09/2015,DANDOUGOU,CDC,INT,40,89-4,gambiae,7.6628,3831.4,9,C11,2,10.10211,-4.3382,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/bf_89_5_FKDN220233787-1A_HN5M2DSX3_L2/bf_89_5_FKDN220233787-1A_HN5M2DSX3_L2.srt.dp.bam,267,bf_89_5,D11_9,/move_bioinfo/anopheles_cnrfp/bam/bf_89_5_FKDN220233787-1A_HN5M2DSX3_L2.srt.dp.bam,11/09/2015,DANDOUGOU,CDC,INT,40,89-5,gambiae,6.3764,3188.2,9,D11,2,10.10211,-4.3382,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/bf_89_6_FKDN220233804-1A_HN5M2DSX3_L2/bf_89_6_FKDN220233804-1A_HN5M2DSX3_L2.srt.dp.bam,268,bf_89_6,E11_9,/move_bioinfo/anopheles_cnrfp/bam/bf_89_6_FKDN220233804-1A_HN5M2DSX3_L2.srt.dp.bam,11/09/2015,DANDOUGOU,CDC,INT,40,89-6,gambiae,4.682,2341,9,E11,2,10.10211,-4.3382,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/bf_89_7_FKDN220233785-1A_HN5M2DSX3_L2/bf_89_7_FKDN220233785-1A_HN5M2DSX3_L2.srt.dp.bam,269,bf_89_7,F11_9,/move_bioinfo/anopheles_cnrfp/bam/bf_89_7_FKDN220233785-1A_HN5M2DSX3_L2.srt.dp.bam,11/09/2015,DANDOUGOU,CDC,INT,40,89-7,gambiae,7.6852,3842.6,9,F11,2,10.10211,-4.3382,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/bf_89_9_FKDN220233807-1A_HN5M2DSX3_L2/bf_89_9_FKDN220233807-1A_HN5M2DSX3_L2.srt.dp.bam,270,bf_89_9,H11_9,/move_bioinfo/anopheles_cnrfp/bam/bf_89_9_FKDN220233807-1A_HN5M2DSX3_L2.srt.dp.bam,11/09/2015,DANDOUGOU,CDC,INT,40,89-9,gambiae,3.4868,1743.4,9,H11,2,10.10211,-4.3382,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C10_10_EKDN220028770-1A_H5JF5DSX5_L3/C10_10_EKDN220028770-1A_H5JF5DSX5_L3.srt.dp.bam,271,C10_10,C10_10,/move_bioinfo/anopheles_cnrfp/bam/C10_10_EKDN220028770-1A_H5JF5DSX5_L3.srt.dp.bam,16/09/2015,BOULO-KOMARA,CDC,INT,196,141-4,gambiae,2.8232,1411.6,10,C10,29,10.40929,-4.61967,9,2015,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C10_11_EKDN220028828-1A_H5J72DSX5_L1/C10_11_EKDN220028828-1A_H5J72DSX5_L1.srt.dp.bam,272,C10_11,C10_11,/move_bioinfo/anopheles_cnrfp/bam/C10_11_EKDN220028828-1A_H5J72DSX5_L1.srt.dp.bam,07/07/2015,BOUSSANRA I,CDC,INT,12,020-4,gambiae,3.6692,1834.6,11,C10,26,10.50926,-4.57797,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C10_12_EKDN220028886-1A_H5JF5DSX5_L3/C10_12_EKDN220028886-1A_H5JF5DSX5_L3.srt.dp.bam,273,C10_12,C10_12,/move_bioinfo/anopheles_cnrfp/bam/C10_12_EKDN220028886-1A_H5JF5DSX5_L3.srt.dp.bam,14/07/2015,SANHOUROU,CDC,INT,235,028-10,gambiae,4.2976,2148.8,12,C10,12,10.67426,-4.59349,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C10_2_EKDN220028221-1A_H57WKDSX5_L1/C10_2_EKDN220028221-1A_H57WKDSX5_L1.srt.dp.bam,274,C10_2,C10_2,/move_bioinfo/anopheles_cnrfp/bam/C10_2_EKDN220028221-1A_H57WKDSX5_L1.srt.dp.bam,09/11/2015,DASSORPIRE,CDC,INT,990,311-14,gambiae,2.38,1192.4,2,C10,12,10.67426,-4.59349,11,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C10_4_EKDN220028355-1A_H5J72DSX5_L1/C10_4_EKDN220028355-1A_H5J72DSX5_L1.srt.dp.bam,275,C10_4,C10_4,/move_bioinfo/anopheles_cnrfp/bam/C10_4_EKDN220028355-1A_H5J72DSX5_L1.srt.dp.bam,09/09/2015,BOUSSANRA I,CDC,INT,4,126-13,gambiae,1.3616,680.8,4,C10,26,10.50926,-4.57797,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C10_5_EKDN220028425-1A_H5GV5DSX5_L1/C10_5_EKDN220028425-1A_H5GV5DSX5_L1.srt.dp.bam,276,C10_5,C10_5,/move_bioinfo/anopheles_cnrfp/bam/C10_5_EKDN220028425-1A_H5GV5DSX5_L1.srt.dp.bam,03/09/2014,FRIGARA,CDC,INT,502,113a-13,gambiae,2.8608,1430.4,5,C10,20,10.49796,-4.46115,9,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C10_6_EKDN220028500-1A_H5J72DSX5_L2/C10_6_EKDN220028500-1A_H5J72DSX5_L2.srt.dp.bam,277,C10_6,C10_6,/move_bioinfo/anopheles_cnrfp/bam/C10_6_EKDN220028500-1A_H5J72DSX5_L2.srt.dp.bam,17/09/2014,SISRANKA,CDC,INT,114,171-2,gambiae,4.08,2042.2,6,C10,29,10.40929,-4.61967,9,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C10_8_EKDN220028630-1A_H5J72DSX5_L2/C10_8_EKDN220028630-1A_H5J72DSX5_L2.srt.dp.bam,278,C10_8,C10_8,/move_bioinfo/anopheles_cnrfp/bam/C10_8_EKDN220028630-1A_H5J72DSX5_L2.srt.dp.bam,04/11/2014,KOFING,CDC,INT,408,1826-3,gambiae,3.3852,1692.6,8,C10,9,10.20378,-4.39405,11,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C10_9_EKDN220028702-1A_H3V53DSX5_L2/C10_9_EKDN220028702-1A_H3V53DSX5_L2.srt.dp.bam,279,C10_9,C10_9,/move_bioinfo/anopheles_cnrfp/bam/C10_9_EKDN220028702-1A_H3V53DSX5_L2.srt.dp.bam,10/09/2015,KOFLANDE,CDC,INT,17,129-10,gambiae,6.6964,3348.2,9,C10,37,10.23163,-4.4324,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C1_10_EKDN220028769-1A_H5JF5DSX5_L4/C1_10_EKDN220028769-1A_H5JF5DSX5_L4.srt.dp.bam,280,C1_10,C1_10,/move_bioinfo/anopheles_cnrfp/bam/C1_10_EKDN220028769-1A_H5JF5DSX5_L4.srt.dp.bam,10/09/2015,BOUNOUBA,CDC,INT,109,131-3,gambiae,8.512,4256,10,C1,39,10.26145,-4.36408,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C11_10_EKDN220028771-1A_H5JF5DSX5_L3/C11_10_EKDN220028771-1A_H5JF5DSX5_L3.srt.dp.bam,281,C11_10,C11_10,/move_bioinfo/anopheles_cnrfp/bam/C11_10_EKDN220028771-1A_H5JF5DSX5_L3.srt.dp.bam,16/09/2015,BOULO-KOMARA,CDC,INT,196,141-12,gambiae,5.704,2852,10,C11,29,10.40929,-4.61967,9,2015,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C11_1_EKDN220028146-1A_H5F7CDSX5_L4/C11_1_EKDN220028146-1A_H5F7CDSX5_L4.srt.dp.bam,282,C11_1,C11_1,/move_bioinfo/anopheles_cnrfp/bam/C11_1_EKDN220028146-1A_H5F7CDSX5_L4.srt.dp.bam,15/08/2014,LOMBO,CDC,INT,237,515-2,gambiae,2.87,1434.4,1,C11,18,10.07051,-4.30001,8,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C11_2_EKDN220028222-1A_H5GV5DSX5_L1/C11_2_EKDN220028222-1A_H5GV5DSX5_L1.srt.dp.bam,283,C11_2,C11_2,/move_bioinfo/anopheles_cnrfp/bam/C11_2_EKDN220028222-1A_H5GV5DSX5_L1.srt.dp.bam,16/09/2015,SISRANKA,CDC,INT,86,140-1,gambiae,1.79,896.8,2,C11,29,10.40929,-4.61967,9,2015,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C11_3_EKDN220028282-1A_H3NGLDSX5_L2/C11_3_EKDN220028282-1A_H3NGLDSX5_L2.srt.dp.bam,284,C11_3,C11_3,/move_bioinfo/anopheles_cnrfp/bam/C11_3_EKDN220028282-1A_H3NGLDSX5_L2.srt.dp.bam,07/09/2015,SANHOUNOU,CDC,INT,236,122-2,gambiae,1.7784,889.2,3,C11,12,10.67426,-4.59349,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C1_13_EKDN220028940-1A_H5J72DSX5_L2/C1_13_EKDN220028940-1A_H5J72DSX5_L2.srt.dp.bam,285,C1_13,C1_13,/move_bioinfo/anopheles_cnrfp/bam/C1_13_EKDN220028940-1A_H5J72DSX5_L2.srt.dp.bam,14/07/2015,TIEFORA II,CDC,INT,834,026-3,gambiae,5.7016,2850.8,13,C1,11,10.66015,-4.51636,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C11_4_EKDN220028356-1A_H5J72DSX5_L1/C11_4_EKDN220028356-1A_H5J72DSX5_L1.srt.dp.bam,286,C11_4,C11_4,/move_bioinfo/anopheles_cnrfp/bam/C11_4_EKDN220028356-1A_H5J72DSX5_L1.srt.dp.bam,10/09/2015,KOFLANDE,CDC,INT,68,130-2,gambiae,2.3528,1176.4,4,C11,37,10.23163,-4.4324,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C11_5_EKDN220028426-1A_H5GV5DSX5_L3/C11_5_EKDN220028426-1A_H5GV5DSX5_L3.srt.dp.bam,287,C11_5,C11_5,/move_bioinfo/anopheles_cnrfp/bam/C11_5_EKDN220028426-1A_H5GV5DSX5_L3.srt.dp.bam,19/09/2014,BOLOMAKOTE,CDC,INT,213,1167-2,gambiae,2.4028,1201.4,5,C11,9,10.20378,-4.39405,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C11_7_EKDN220028564-1A_H3NGLDSX5_L2/C11_7_EKDN220028564-1A_H3NGLDSX5_L2.srt.dp.bam,288,C11_7,C11_7,/move_bioinfo/anopheles_cnrfp/bam/C11_7_EKDN220028564-1A_H3NGLDSX5_L2.srt.dp.bam,12/09/2014,DANDOUGOU,CDC,INT,46,41a-15,gambiae,2.8296,1414.8,7,C11,2,10.10211,-4.3382,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C1_2_EKDN220028220-1A_H57WKDSX5_L1/C1_2_EKDN220028220-1A_H57WKDSX5_L1.srt.dp.bam,289,C1_2,C1_2,/move_bioinfo/anopheles_cnrfp/bam/C1_2_EKDN220028220-1A_H57WKDSX5_L1.srt.dp.bam,02/11/2015,KANKOUNABA II,CDC,INT,69,302-3,gambiae,2.43,1215.2,2,C1,1,10.58465,-4.54745,11,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C1_3_EKDN220028281-1A_H3NGLDSX5_L2/C1_3_EKDN220028281-1A_H3NGLDSX5_L2.srt.dp.bam,290,C1_3,C1_3,/move_bioinfo/anopheles_cnrfp/bam/C1_3_EKDN220028281-1A_H3NGLDSX5_L2.srt.dp.bam,02/09/2015,YABLE I,CDC,INT,309,106b-3,gambiae,3.8384,1919.2,3,C1,4,10.31913,-4.38869,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C1_4_EKDN220028354-1A_H5J72DSX5_L1/C1_4_EKDN220028354-1A_H5J72DSX5_L1.srt.dp.bam,291,C1_4,C1_4,/move_bioinfo/anopheles_cnrfp/bam/C1_4_EKDN220028354-1A_H5J72DSX5_L1.srt.dp.bam,04/09/2015,SOBARA III,CDC,INT,262,114-3,gambiae,1.608,804,4,C1,3,10.25882,-4.41593,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C1_6_EKDN220028499-1A_H5J72DSX5_L2/C1_6_EKDN220028499-1A_H5J72DSX5_L2.srt.dp.bam,292,C1_6,C1_6,/move_bioinfo/anopheles_cnrfp/bam/C1_6_EKDN220028499-1A_H5J72DSX5_L2.srt.dp.bam,03/09/2014,BAMAKO,CDC,INT,34,117-3,gambiae,2.29,1144.4,6,C1,20,10.49796,-4.46115,9,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C1_8_EKDN220028629-1A_H5J72DSX5_L2/C1_8_EKDN220028629-1A_H5J72DSX5_L2.srt.dp.bam,293,C1_8,C1_8,/move_bioinfo/anopheles_cnrfp/bam/C1_8_EKDN220028629-1A_H5J72DSX5_L2.srt.dp.bam,17/09/2014,SISRANKA,CDC,INT,89,170-3,gambiae,3.63,1815,8,C1,29,10.40929,-4.61967,9,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C1_9_EKDN220028701-1A_H3VYYDSX5_L1/C1_9_EKDN220028701-1A_H3VYYDSX5_L1.srt.dp.bam,294,C1_9,C1_9,/move_bioinfo/anopheles_cnrfp/bam/C1_9_EKDN220028701-1A_H3VYYDSX5_L1.srt.dp.bam,05/11/2014,KANGOUNABA I,CDC,INT,31,1840-3,gambiae,8.284,4142,9,C1,9,10.20378,-4.39405,11,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C2_10_EKDN220028772-1A_H5JF5DSX5_L3/C2_10_EKDN220028772-1A_H5JF5DSX5_L3.srt.dp.bam,295,C2_10,C2_10,/move_bioinfo/anopheles_cnrfp/bam/C2_10_EKDN220028772-1A_H5JF5DSX5_L3.srt.dp.bam,10/09/2015,BOUNOUBA,CDC,INT,109,131-11,gambiae,3.244,1622,10,C2,39,10.26145,-4.36408,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C2_11_EKDN220028829-1A_H5J72DSX5_L1/C2_11_EKDN220028829-1A_H5J72DSX5_L1.srt.dp.bam,296,C2_11,C2_11,/move_bioinfo/anopheles_cnrfp/bam/C2_11_EKDN220028829-1A_H5J72DSX5_L1.srt.dp.bam,01/07/2015,BAMAKO,CDC,INT,34,556-1,gambiae,4.2008,2100.4,11,C2,20,10.49796,-4.46115,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C2_12_EKDN220028887-1A_H5JF5DSX5_L3/C2_12_EKDN220028887-1A_H5JF5DSX5_L3.srt.dp.bam,297,C2_12,C2_12,/move_bioinfo/anopheles_cnrfp/bam/C2_12_EKDN220028887-1A_H5JF5DSX5_L3.srt.dp.bam,09/07/2015,BOUNOUBA,CDC,INT,10,022-5,gambiae,10.8016,5400.8,12,C2,39,10.26145,-4.36408,7,2015,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C2_13_EKDN220028941-1A_H5J72DSX5_L2/C2_13_EKDN220028941-1A_H5J72DSX5_L2.srt.dp.bam,298,C2_13,C2_13,/move_bioinfo/anopheles_cnrfp/bam/C2_13_EKDN220028941-1A_H5J72DSX5_L2.srt.dp.bam,14/07/2015,TIEFORA II,CDC,INT,834,026-11,gambiae,3.7316,1865.8,13,C2,11,10.66015,-4.51636,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C2_14_EKDN220028983-1A_H5J72DSX5_L2/C2_14_EKDN220028983-1A_H5J72DSX5_L2.srt.dp.bam,299,C2_14,C2_14,/move_bioinfo/anopheles_cnrfp/bam/C2_14_EKDN220028983-1A_H5J72DSX5_L2.srt.dp.bam,10/09/2015,BOLOMAKOTE,CDC,INT,224,157-11,gambiae,3.4292,1714.6,14,C2,9,10.20378,-4.39405,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C2_1_EKDN220028147-1A_H57YWDSX5_L3/C2_1_EKDN220028147-1A_H57YWDSX5_L3.srt.dp.bam,300,C2_1,C2_1,/move_bioinfo/anopheles_cnrfp/bam/C2_1_EKDN220028147-1A_H57YWDSX5_L3.srt.dp.bam,23/07/2014,SAKORA I,CDC,INT,70,238-1,gambiae,1.83,913.6,1,C2,29,10.40929,-4.61967,7,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C2_2_EKDN220028223-1A_H3NGLDSX5_L2/C2_2_EKDN220028223-1A_H3NGLDSX5_L2.srt.dp.bam,301,C2_2,C2_2,/move_bioinfo/anopheles_cnrfp/bam/C2_2_EKDN220028223-1A_H3NGLDSX5_L2.srt.dp.bam,02/11/2015,KANKOUNABA II,CDC,INT,69,302-11,gambiae,2.33,1166,2,C2,1,10.58465,-4.54745,11,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C2_3_EKDN220028283-1A_H3NGLDSX5_L2/C2_3_EKDN220028283-1A_H3NGLDSX5_L2.srt.dp.bam,302,C2_3,C2_3,/move_bioinfo/anopheles_cnrfp/bam/C2_3_EKDN220028283-1A_H3NGLDSX5_L2.srt.dp.bam,02/09/2015,YABLE I,CDC,INT,309,106b-11,gambiae,2.592,1296,3,C2,4,10.31913,-4.38869,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C2_4_EKDN220028357-1A_H5J72DSX5_L1/C2_4_EKDN220028357-1A_H5J72DSX5_L1.srt.dp.bam,303,C2_4,C2_4,/move_bioinfo/anopheles_cnrfp/bam/C2_4_EKDN220028357-1A_H5J72DSX5_L1.srt.dp.bam,04/09/2015,SOBARA III,CDC,INT,262,114-11,gambiae,2.7568,1378.4,4,C2,3,10.25882,-4.41593,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C2_5_EKDN220028427-1A_H5J72DSX5_L2/C2_5_EKDN220028427-1A_H5J72DSX5_L2.srt.dp.bam,304,C2_5,C2_5,/move_bioinfo/anopheles_cnrfp/bam/C2_5_EKDN220028427-1A_H5J72DSX5_L2.srt.dp.bam,01/09/2014,KANGOUNABA II,CDC,INT,85,104a-11,gambiae,3.4264,1713.2,5,C2,1,10.58465,-4.54745,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C2_6_EKDN220028501-1A_H5J72DSX5_L2/C2_6_EKDN220028501-1A_H5J72DSX5_L2.srt.dp.bam,305,C2_6,C2_6,/move_bioinfo/anopheles_cnrfp/bam/C2_6_EKDN220028501-1A_H5J72DSX5_L2.srt.dp.bam,03/09/2014,BAMAKO,CDC,INT,34,117-11,gambiae,3.28,1641.2,6,C2,20,10.49796,-4.46115,9,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C2_7_EKDN220028565-1A_H3NGLDSX5_L2/C2_7_EKDN220028565-1A_H3NGLDSX5_L2.srt.dp.bam,306,C2_7,C2_7,/move_bioinfo/anopheles_cnrfp/bam/C2_7_EKDN220028565-1A_H3NGLDSX5_L2.srt.dp.bam,09/09/2014,BOUSSANRA I,CDC,INT,5,139a-11,gambiae,2.0976,1048.8,7,C2,26,10.50926,-4.57797,9,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C2_8_EKDN220028631-1A_H3V53DSX5_L2/C2_8_EKDN220028631-1A_H3V53DSX5_L2.srt.dp.bam,307,C2_8,C2_8,/move_bioinfo/anopheles_cnrfp/bam/C2_8_EKDN220028631-1A_H3V53DSX5_L2.srt.dp.bam,19/09/2014,BOLOMAKOTE,CDC,INT,214,195-2,gambiae,2.9536,1476.8,8,C2,9,10.20378,-4.39405,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C2_9_EKDN220028703-1A_H3V53DSX5_L2/C2_9_EKDN220028703-1A_H3V53DSX5_L2.srt.dp.bam,308,C2_9,C2_9,/move_bioinfo/anopheles_cnrfp/bam/C2_9_EKDN220028703-1A_H3V53DSX5_L2.srt.dp.bam,05/11/2014,NATIERA,CDC,INT,68,357-2,gambiae,6.8852,3442.6,9,C2,10,10.69726,-4.44495,11,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C3_10_EKDN220028773-1A_H5JF5DSX5_L3/C3_10_EKDN220028773-1A_H5JF5DSX5_L3.srt.dp.bam,309,C3_10,C3_10,/move_bioinfo/anopheles_cnrfp/bam/C3_10_EKDN220028773-1A_H5JF5DSX5_L3.srt.dp.bam,10/09/2015,BOUNOUBA,CDC,INT,109,131-19,gambiae,2.8856,1442.8,10,C3,39,10.26145,-4.36408,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C3_12_EKDN220028888-1A_H5JF5DSX5_L3/C3_12_EKDN220028888-1A_H5JF5DSX5_L3.srt.dp.bam,310,C3_12,C3_12,/move_bioinfo/anopheles_cnrfp/bam/C3_12_EKDN220028888-1A_H5JF5DSX5_L3.srt.dp.bam,09/07/2015,BOUNOUBA,CDC,INT,3,581-1,gambiae,9.1584,4579.2,12,C3,39,10.26145,-4.36408,7,2015,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C3_13_EKDN220028942-1A_H5J72DSX5_L2/C3_13_EKDN220028942-1A_H5J72DSX5_L2.srt.dp.bam,311,C3_13,C3_13,/move_bioinfo/anopheles_cnrfp/bam/C3_13_EKDN220028942-1A_H5J72DSX5_L2.srt.dp.bam,14/07/2015,TIEFORA II,CDC,INT,850,027-7,gambiae,10.9544,5477.2,13,C3,11,10.66015,-4.51636,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C3_1_EKDN220028148-1A_H57YWDSX5_L4/C3_1_EKDN220028148-1A_H57YWDSX5_L4.srt.dp.bam,312,C3_1,C3_1,/move_bioinfo/anopheles_cnrfp/bam/C3_1_EKDN220028148-1A_H57YWDSX5_L4.srt.dp.bam,23/07/2014,SISRANKA,CDC,INT,89,241-4,gambiae,2.21,1102.8,1,C3,29,10.40929,-4.61967,7,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C3_2_EKDN220028224-1A_H3NGLDSX5_L2/C3_2_EKDN220028224-1A_H3NGLDSX5_L2.srt.dp.bam,313,C3_2,C3_2,/move_bioinfo/anopheles_cnrfp/bam/C3_2_EKDN220028224-1A_H3NGLDSX5_L2.srt.dp.bam,02/11/2015,KANKOUNABA II,CDC,INT,69,302-19,gambiae,1.89,945.6,2,C3,1,10.58465,-4.54745,11,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C3_3_EKDN220028284-1A_H3NGLDSX5_L2/C3_3_EKDN220028284-1A_H3NGLDSX5_L2.srt.dp.bam,314,C3_3,C3_3,/move_bioinfo/anopheles_cnrfp/bam/C3_3_EKDN220028284-1A_H3NGLDSX5_L2.srt.dp.bam,02/09/2015,BAMAKO,CDC,INT,70,107b-7,gambiae,5.0104,2505.2,3,C3,20,10.49796,-4.46115,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C3_4_EKDN220028358-1A_H5J72DSX5_L1/C3_4_EKDN220028358-1A_H5J72DSX5_L1.srt.dp.bam,315,C3_4,C3_4,/move_bioinfo/anopheles_cnrfp/bam/C3_4_EKDN220028358-1A_H5J72DSX5_L1.srt.dp.bam,04/09/2015,SOBARA III,CDC,INT,269,116-1,gambiae,1.8152,907.6,4,C3,3,10.25882,-4.41593,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C3_5_EKDN220028428-1A_H5GV5DSX5_L1/C3_5_EKDN220028428-1A_H5GV5DSX5_L1.srt.dp.bam,316,C3_5,C3_5,/move_bioinfo/anopheles_cnrfp/bam/C3_5_EKDN220028428-1A_H5GV5DSX5_L1.srt.dp.bam,01/09/2014,KANGOUNABA II,CDC,INT,31,105-6,gambiae,2.3152,1157.6,5,C3,1,10.58465,-4.54745,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C3_6_EKDN220028502-1A_H5J72DSX5_L2/C3_6_EKDN220028502-1A_H5J72DSX5_L2.srt.dp.bam,317,C3_6,C3_6,/move_bioinfo/anopheles_cnrfp/bam/C3_6_EKDN220028502-1A_H5J72DSX5_L2.srt.dp.bam,07/09/2014,SOBARA II,CDC,INT,291,123a-8,gambiae,2.22,1109.4,6,C3,3,10.25882,-4.41593,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/C3_7_EKDN220028566-1A_H3NGLDSX5_L1/C3_7_EKDN220028566-1A_H3NGLDSX5_L1.srt.dp.bam,318,C3_7,C3_7,/move_bioinfo/anopheles_cnrfp/bam/C3_7_EKDN220028566-1A_H3NGLDSX5_L1.srt.dp.bam,09/09/2014,BOUSSANRA I,CDC,INT,5,139a-19,gambiae,2.6176,1308.8,7,C3,26,10.50926,-4.57797,9,2014,0
